workerid,Answer.language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A2QAIIROYI52KO,English,all advances,midnight,seafoam,lightorange,Player A will advance,none-none-none,none-none-none,21,1,4030,NA
A2QAIIROYI52KO,English,all advances,lavender,darkorange,midnight,Player B will advance,half-half-half,half-half-half,22,1,3586,NA
A2QAIIROYI52KO,English,all advances,wheat,purple,pink,Every player hit all of his shots,none-all-all,all-all-none,23,1,2953,NA
A2QAIIROYI52KO,English,all advances,royalblue,yellow,purple,Three players will advance,none-all-all,all-none-all,28,1,3075,NA
A2QAIIROYI52KO,English,all advances,midnight,lightorange,lavender,None of the players will advance,none-none-none,none-none-none,1,7,4192,NA
A2QAIIROYI52KO,English,all advances,brown,royalblue,midnight,Player C will be pleased,half-half-half,half-half-half,0,1,9199,NA
A2QAIIROYI52KO,English,all advances,midnight,tan,lavender,Exactly one player hit some of his shots,none-none-none,none-none-none,3,1,5261,NA
A2QAIIROYI52KO,English,all advances,pink,wheat,lavender,No player hit all of his shots,half-all-all,all-half-all,2,1,5597,NA
A2QAIIROYI52KO,English,all advances,darkorange,wheat,pink,Two players will advance,none-none-half,half-none-none,5,1,3568,NA
A2QAIIROYI52KO,English,all advances,tan,pink,darkorange,No player hit none of his shots,none-none-none,none-none-none,4,7,19999,NA
A2QAIIROYI52KO,English,all advances,pink,seafoam,brown,Exactly one player hit none of his shots,none-none-half,half-none-none,7,1,5101,NA
A2QAIIROYI52KO,English,all advances,lavender,pink,seafoam,Player B made shots,half-all-all,half-all-all,6,7,8482,NA
A2QAIIROYI52KO,English,all advances,lightorange,wheat,yellow,Most of the players will advance,none-none-none,none-none-none,9,1,2682,NA
A2QAIIROYI52KO,English,all advances,pink,lightorange,tan,Player B will be pleased,none-none-all,all-none-none,8,1,3379,NA
A2QAIIROYI52KO,English,all advances,royalblue,wheat,seafoam,Player C made shots,half-half-half,half-half-half,11,6,4732,NA
A2QAIIROYI52KO,English,all advances,wheat,lightorange,midnight,At least one player will advance,none-half-half,half-half-none,10,1,4151,NA
A2QAIIROYI52KO,English,all advances,grey,midnight,lightorange,Player B will be disappointed,none-none-none,none-none-none,13,7,4099,NA
A2QAIIROYI52KO,English,all advances,darkorange,lightblue,purple,No player hit some of his shots,half-half-half,half-half-half,12,2,9009,NA
A2QAIIROYI52KO,English,all advances,wheat,tan,pink,Exactly one player hit all of his shots,none-half-all,none-half-all,15,7,4112,NA
A2QAIIROYI52KO,English,all advances,midnight,lavender,lightorange,Player A will be disappointed,none-all-all,all-all-none,14,1,2778,NA
A2QAIIROYI52KO,English,all advances,midnight,purple,brown,Player C will advance,none-half-all,none-all-half,17,1,2947,NA
A2QAIIROYI52KO,English,all advances,pink,lightblue,darkorange,Player C will be disappointed,none-half-all,half-none-all,16,1,3149,NA
A2QAIIROYI52KO,English,all advances,purple,wheat,lightorange,Player A will be pleased,half-half-all,all-half-half,19,7,3340,NA
A2QAIIROYI52KO,English,all advances,wheat,lightorange,darkorange,One player will advance,half-half-all,all-half-half,18,7,3772,NA
A2QAIIROYI52KO,English,all advances,yellow,seafoam,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10186,yes
A2QAIIROYI52KO,English,all advances,lightblue,seafoam,lightorange,Player C messed up,all-all-none,all-all-none,-3,7,18522,yes
A2QAIIROYI52KO,English,all advances,lightorange,wheat,brown,Player B will advance to the next round,all-few-none,all-few-none,-2,1,8049,yes
AN490V5XKXHYC,English,all advances,seafoam,midnight,royalblue,One player will advance,half-all-all,all-half-all,24,1,5362,NA
AN490V5XKXHYC,English,all advances,wheat,lightblue,brown,Player B made shots,half-half-all,all-half-half,25,6,2832,NA
AN490V5XKXHYC,English,all advances,midnight,pink,royalblue,Exactly one player hit some of his shots,none-half-all,half-none-all,26,2,5991,NA
AN490V5XKXHYC,English,all advances,lightorange,lavender,midnight,Three players will advance,none-half-all,half-none-all,27,1,3106,NA
AN490V5XKXHYC,English,all advances,grey,darkorange,pink,All the players will advance,none-none-half,none-half-none,20,1,2538,NA
AN490V5XKXHYC,English,all advances,grey,pink,royalblue,Player C made shots,half-half-half,half-half-half,21,6,2962,NA
AN490V5XKXHYC,English,all advances,brown,seafoam,midnight,Every player hit all of his shots,half-all-all,all-all-half,22,1,4282,NA
AN490V5XKXHYC,English,all advances,lightblue,brown,lavender,Player C will be disappointed,none-none-none,none-none-none,23,6,5153,NA
AN490V5XKXHYC,English,all advances,lightblue,yellow,purple,Player B will be disappointed,none-half-half,half-half-none,28,5,3610,NA
AN490V5XKXHYC,English,all advances,brown,lavender,yellow,Player B will be pleased,half-half-all,half-all-half,1,6,2758,NA
AN490V5XKXHYC,English,all advances,midnight,lightblue,brown,No player hit none of his shots,none-none-all,none-all-none,0,2,15140,NA
AN490V5XKXHYC,English,all advances,royalblue,pink,lightblue,Player A made shots,none-half-half,none-half-half,3,1,2991,NA
AN490V5XKXHYC,English,all advances,lightblue,lightorange,darkorange,Player A will be pleased,half-all-all,all-all-half,2,6,3144,NA
AN490V5XKXHYC,English,all advances,royalblue,yellow,pink,Most of the players will advance,none-none-none,none-none-none,5,1,5302,NA
AN490V5XKXHYC,English,all advances,lightblue,pink,yellow,Player C will be pleased,half-half-all,half-all-half,4,3,5938,NA
AN490V5XKXHYC,English,all advances,lavender,tan,grey,No player hit some of his shots,none-half-half,half-half-none,7,1,6340,NA
AN490V5XKXHYC,English,all advances,lightblue,midnight,wheat,Player B will advance,all-all-all,all-all-all,6,7,3025,NA
AN490V5XKXHYC,English,all advances,tan,lightblue,lightorange,All of the players will advance,none-half-half,half-half-none,9,1,5433,NA
AN490V5XKXHYC,English,all advances,purple,darkorange,wheat,At least one player will advance,none-none-all,all-none-none,8,7,4600,NA
AN490V5XKXHYC,English,all advances,lightorange,grey,seafoam,Exactly one player hit all of his shots,half-all-all,all-half-all,11,1,4145,NA
AN490V5XKXHYC,English,all advances,midnight,royalblue,purple,No player hit all of his shots,none-half-half,half-none-half,10,6,4816,NA
AN490V5XKXHYC,English,all advances,pink,seafoam,royalblue,Every player hit some of his shots,none-half-all,none-all-half,13,1,2933,NA
AN490V5XKXHYC,English,all advances,brown,lightblue,pink,Exactly one player hit none of his shots,all-all-all,all-all-all,12,1,3280,NA
AN490V5XKXHYC,English,all advances,pink,wheat,tan,Two players will advance,half-half-all,half-all-half,15,1,3412,NA
AN490V5XKXHYC,English,all advances,pink,royalblue,brown,Every player hit none of his shots,none-none-all,none-none-all,14,1,3796,NA
AN490V5XKXHYC,English,all advances,grey,royalblue,darkorange,Player C will advance,none-half-all,none-all-half,17,1,3552,NA
AN490V5XKXHYC,English,all advances,tan,seafoam,grey,Player A will be disappointed,none-all-all,all-all-none,16,1,4466,NA
AN490V5XKXHYC,English,all advances,pink,darkorange,midnight,Player A will advance,none-none-half,half-none-none,19,1,3105,NA
AN490V5XKXHYC,English,all advances,lightorange,brown,midnight,None of the players will advance,none-half-all,all-half-none,18,1,4722,NA
AN490V5XKXHYC,English,all advances,brown,wheat,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8688,yes
AN490V5XKXHYC,English,all advances,purple,grey,lightorange,Player C messed up,all-all-none,all-all-none,-3,6,11343,yes
AN490V5XKXHYC,English,all advances,tan,pink,lightblue,Player B will advance to the next round,all-few-none,all-few-none,-2,2,19300,no
A1V8MSGK7CVD8B,english,any advances,royalblue,pink,midnight,Exactly one player hit all of his shots,none-half-half,half-none-half,24,1,4369,NA
A1V8MSGK7CVD8B,english,any advances,tan,midnight,grey,Player A will be disappointed,none-none-none,none-none-none,25,5,2249,NA
A1V8MSGK7CVD8B,english,any advances,grey,royalblue,lavender,One player will advance,none-half-half,half-half-none,26,1,3345,NA
A1V8MSGK7CVD8B,english,any advances,midnight,wheat,yellow,Player C will advance,none-half-all,half-none-all,27,5,4086,NA
A1V8MSGK7CVD8B,english,any advances,grey,purple,lightblue,Exactly one player hit none of his shots,none-none-all,none-all-none,20,1,5226,NA
A1V8MSGK7CVD8B,english,any advances,pink,yellow,lavender,Player A made shots,none-all-all,all-all-none,21,5,5970,NA
A1V8MSGK7CVD8B,english,any advances,lightorange,midnight,grey,Player C will be disappointed,none-none-none,none-none-none,22,5,6261,NA
A1V8MSGK7CVD8B,english,any advances,seafoam,royalblue,midnight,No player hit some of his shots,half-half-half,half-half-half,23,1,4384,NA
A1V8MSGK7CVD8B,english,any advances,darkorange,lightorange,lavender,Player B will advance,none-none-half,half-none-none,28,1,2354,NA
A1V8MSGK7CVD8B,english,any advances,purple,tan,lightblue,No player hit none of his shots,all-all-all,all-all-all,1,1,8811,NA
A1V8MSGK7CVD8B,english,any advances,midnight,purple,brown,Player A will be pleased,none-half-half,none-half-half,0,1,6092,NA
A1V8MSGK7CVD8B,english,any advances,lightblue,yellow,royalblue,None of the players will advance,all-all-all,all-all-all,3,1,3652,NA
A1V8MSGK7CVD8B,english,any advances,wheat,darkorange,purple,At least one player will advance,none-none-all,none-all-none,2,6,9301,NA
A1V8MSGK7CVD8B,english,any advances,wheat,lightorange,lightblue,Most of the players will advance,none-half-all,all-half-none,5,5,4439,NA
A1V8MSGK7CVD8B,english,any advances,royalblue,tan,lightorange,Two players will advance,none-none-half,none-none-half,4,1,3011,NA
A1V8MSGK7CVD8B,english,any advances,seafoam,grey,lightblue,No player hit all of his shots,none-half-half,none-half-half,7,6,8242,NA
A1V8MSGK7CVD8B,english,any advances,midnight,lightorange,tan,Exactly one player hit some of his shots,none-half-half,half-none-half,6,1,7093,NA
A1V8MSGK7CVD8B,english,any advances,wheat,yellow,tan,Player B will be pleased,none-half-half,half-none-half,9,1,3188,NA
A1V8MSGK7CVD8B,english,any advances,pink,lightorange,wheat,Three players will advance,all-all-all,all-all-all,8,7,4382,NA
A1V8MSGK7CVD8B,english,any advances,wheat,seafoam,tan,Player B will be disappointed,none-half-all,none-all-half,11,2,5012,NA
A1V8MSGK7CVD8B,english,any advances,yellow,darkorange,purple,Player C made shots,all-all-all,all-all-all,10,5,5558,NA
A1V8MSGK7CVD8B,english,any advances,lightorange,brown,royalblue,Player C will be pleased,none-none-all,all-none-none,13,1,3919,NA
A1V8MSGK7CVD8B,english,any advances,lavender,lightblue,yellow,Every player hit some of his shots,none-half-half,none-half-half,12,1,4170,NA
A1V8MSGK7CVD8B,english,any advances,yellow,lightblue,midnight,Player B made shots,all-all-all,all-all-all,15,5,2856,NA
A1V8MSGK7CVD8B,english,any advances,grey,purple,pink,Player A will advance,none-half-all,none-half-all,14,1,3113,NA
A1V8MSGK7CVD8B,english,any advances,lavender,wheat,darkorange,All of the players will advance,half-all-all,all-half-all,17,7,3759,NA
A1V8MSGK7CVD8B,english,any advances,brown,darkorange,midnight,All the players will advance,half-half-half,half-half-half,16,6,4668,NA
A1V8MSGK7CVD8B,english,any advances,seafoam,lavender,tan,Every player hit all of his shots,half-all-all,half-all-all,19,1,3471,NA
A1V8MSGK7CVD8B,english,any advances,midnight,royalblue,lavender,Every player hit none of his shots,half-half-all,half-half-all,18,1,5746,NA
A1V8MSGK7CVD8B,english,any advances,lavender,brown,midnight,Player A was the star player of the round,most-none-all,most-none-all,-1,2,10461,yes
A1V8MSGK7CVD8B,english,any advances,lavender,grey,purple,Player C messed up,all-all-none,all-all-none,-3,6,12269,yes
A1V8MSGK7CVD8B,english,any advances,lavender,lightorange,darkorange,Player B will advance to the next round,all-few-none,all-few-none,-2,7,22238,yes
A3BI0AX5T5GVO3,English,all advances,lightorange,brown,purple,Exactly one player hit some of his shots,all-all-all,all-all-all,24,1,4723,NA
A3BI0AX5T5GVO3,English,all advances,lightblue,wheat,yellow,Every player hit some of his shots,none-half-all,none-all-half,25,1,3805,NA
A3BI0AX5T5GVO3,English,all advances,darkorange,royalblue,lightorange,Most of the players will advance,none-none-half,none-half-none,26,1,6572,NA
A3BI0AX5T5GVO3,English,all advances,lightblue,seafoam,yellow,Player A will be disappointed,none-none-none,none-none-none,27,1,3630,NA
A3BI0AX5T5GVO3,English,all advances,lavender,yellow,purple,Player B will advance,all-all-all,all-all-all,20,7,3205,NA
A3BI0AX5T5GVO3,English,all advances,lavender,brown,darkorange,Player A will be pleased,none-half-all,all-half-none,21,7,4741,NA
A3BI0AX5T5GVO3,English,all advances,purple,brown,royalblue,Player B made shots,none-none-half,half-none-none,22,1,3630,NA
A3BI0AX5T5GVO3,English,all advances,grey,brown,darkorange,Exactly one player hit all of his shots,half-half-half,half-half-half,23,1,4018,NA
A3BI0AX5T5GVO3,English,all advances,darkorange,lightorange,pink,No player hit all of his shots,none-half-half,half-half-none,28,7,5053,NA
A3BI0AX5T5GVO3,English,all advances,purple,pink,lavender,Player C will be disappointed,none-half-half,none-half-half,1,1,5293,NA
A3BI0AX5T5GVO3,English,all advances,brown,purple,wheat,No player hit none of his shots,none-none-none,none-none-none,0,1,14555,NA
A3BI0AX5T5GVO3,English,all advances,lightorange,royalblue,tan,Player B will be disappointed,none-none-half,half-none-none,3,7,5381,NA
A3BI0AX5T5GVO3,English,all advances,royalblue,lightblue,tan,Player C will be pleased,none-none-none,none-none-none,2,1,4349,NA
A3BI0AX5T5GVO3,English,all advances,darkorange,lightblue,grey,Every player hit none of his shots,none-none-none,none-none-none,5,7,7198,NA
A3BI0AX5T5GVO3,English,all advances,pink,darkorange,yellow,Every player hit all of his shots,none-all-all,all-all-none,4,1,4105,NA
A3BI0AX5T5GVO3,English,all advances,midnight,lightblue,seafoam,Player C made shots,none-half-half,half-half-none,7,1,5314,NA
A3BI0AX5T5GVO3,English,all advances,grey,wheat,midnight,Player C will advance,none-half-all,all-half-none,6,1,4278,NA
A3BI0AX5T5GVO3,English,all advances,lavender,wheat,royalblue,All of the players will advance,none-half-half,none-half-half,9,1,5184,NA
A3BI0AX5T5GVO3,English,all advances,darkorange,grey,lightorange,One player will advance,half-half-half,half-half-half,8,1,6176,NA
A3BI0AX5T5GVO3,English,all advances,lightblue,seafoam,tan,Three players will advance,half-half-all,half-half-all,11,1,4762,NA
A3BI0AX5T5GVO3,English,all advances,lavender,lightblue,midnight,Player A made shots,half-half-half,half-half-half,10,7,3523,NA
A3BI0AX5T5GVO3,English,all advances,wheat,pink,brown,At least one player will advance,all-all-all,all-all-all,13,1,3823,NA
A3BI0AX5T5GVO3,English,all advances,pink,lightorange,grey,No player hit some of his shots,all-all-all,all-all-all,12,7,7887,NA
A3BI0AX5T5GVO3,English,all advances,lightblue,seafoam,royalblue,Player B will be pleased,all-all-all,all-all-all,15,7,2557,NA
A3BI0AX5T5GVO3,English,all advances,pink,brown,tan,Two players will advance,all-all-all,all-all-all,14,1,2912,NA
A3BI0AX5T5GVO3,English,all advances,wheat,lightblue,midnight,None of the players will advance,all-all-all,all-all-all,17,1,2781,NA
A3BI0AX5T5GVO3,English,all advances,yellow,tan,grey,Exactly one player hit none of his shots,none-none-half,none-half-none,16,1,6062,NA
A3BI0AX5T5GVO3,English,all advances,lightblue,brown,purple,Player A will advance,none-all-all,all-none-all,19,7,3229,NA
A3BI0AX5T5GVO3,English,all advances,wheat,grey,lavender,All the players will advance,none-none-all,all-none-none,18,1,2496,NA
A3BI0AX5T5GVO3,English,all advances,brown,tan,lightorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9354,yes
A3BI0AX5T5GVO3,English,all advances,yellow,wheat,royalblue,Player C messed up,all-all-none,all-all-none,-3,7,10176,yes
A3BI0AX5T5GVO3,English,all advances,tan,pink,wheat,Player B will advance to the next round,all-few-none,all-few-none,-2,1,7533,yes
A24DZU2LIWZQCG,English,any advances,midnight,tan,lavender,Player C will be disappointed,all-all-all,all-all-all,24,1,3421,NA
A24DZU2LIWZQCG,English,any advances,seafoam,wheat,tan,Player B will advance,none-all-all,all-all-none,25,7,2562,NA
A24DZU2LIWZQCG,English,any advances,royalblue,lightblue,wheat,Player C will be pleased,none-all-all,none-all-all,26,6,2704,NA
A24DZU2LIWZQCG,English,any advances,darkorange,lavender,midnight,Exactly one player hit some of his shots,none-none-all,none-none-all,27,2,5876,NA
A24DZU2LIWZQCG,English,any advances,pink,lightblue,darkorange,Every player hit all of his shots,none-none-half,half-none-none,20,1,3567,NA
A24DZU2LIWZQCG,English,any advances,grey,seafoam,darkorange,All of the players will advance,none-none-half,none-half-none,21,2,3090,NA
A24DZU2LIWZQCG,English,any advances,midnight,seafoam,brown,None of the players will advance,none-none-half,none-half-none,22,1,3104,NA
A24DZU2LIWZQCG,English,any advances,pink,royalblue,purple,Every player hit none of his shots,none-half-half,half-none-half,23,3,3567,NA
A24DZU2LIWZQCG,English,any advances,lavender,midnight,wheat,Exactly one player hit all of his shots,none-none-half,half-none-none,28,1,4655,NA
A24DZU2LIWZQCG,English,any advances,lightblue,lavender,tan,Most of the players will advance,none-half-half,half-none-half,1,1,7361,NA
A24DZU2LIWZQCG,English,any advances,tan,pink,brown,Player C will advance,none-half-all,all-none-half,0,6,6756,NA
A24DZU2LIWZQCG,English,any advances,lightblue,yellow,brown,Player A will be pleased,half-half-all,half-half-all,3,4,7425,NA
A24DZU2LIWZQCG,English,any advances,pink,yellow,tan,Exactly one player hit none of his shots,half-half-all,half-all-half,2,2,13755,NA
A24DZU2LIWZQCG,English,any advances,tan,seafoam,royalblue,Every player hit some of his shots,none-half-half,half-none-half,5,1,4077,NA
A24DZU2LIWZQCG,English,any advances,royalblue,darkorange,grey,Player B will be pleased,half-all-all,all-all-half,4,6,4534,NA
A24DZU2LIWZQCG,English,any advances,midnight,royalblue,purple,Player C made shots,half-half-all,half-all-half,7,7,2516,NA
A24DZU2LIWZQCG,English,any advances,yellow,darkorange,lightblue,At least one player will advance,all-all-all,all-all-all,6,5,4264,NA
A24DZU2LIWZQCG,English,any advances,lightblue,grey,lavender,Player B made shots,none-half-half,half-none-half,9,2,3197,NA
A24DZU2LIWZQCG,English,any advances,seafoam,wheat,yellow,Player A will advance,half-half-all,half-all-half,8,6,4898,NA
A24DZU2LIWZQCG,English,any advances,yellow,lavender,grey,All the players will advance,half-all-all,all-half-all,11,7,3081,NA
A24DZU2LIWZQCG,English,any advances,purple,lavender,wheat,Two players will advance,none-none-half,half-none-none,10,1,3997,NA
A24DZU2LIWZQCG,English,any advances,lightorange,brown,pink,One player will advance,half-half-half,half-half-half,13,1,2955,NA
A24DZU2LIWZQCG,English,any advances,wheat,darkorange,lavender,Player B will be disappointed,none-half-all,none-all-half,12,2,4702,NA
A24DZU2LIWZQCG,English,any advances,seafoam,purple,royalblue,Three players will advance,none-none-half,none-half-none,15,2,3543,NA
A24DZU2LIWZQCG,English,any advances,royalblue,midnight,pink,No player hit none of his shots,none-half-half,half-half-none,14,1,10940,NA
A24DZU2LIWZQCG,English,any advances,seafoam,purple,tan,Player A made shots,half-all-all,all-all-half,17,5,2826,NA
A24DZU2LIWZQCG,English,any advances,grey,purple,lavender,No player hit all of his shots,none-all-all,all-all-none,16,2,3425,NA
A24DZU2LIWZQCG,English,any advances,lavender,darkorange,midnight,No player hit some of his shots,half-half-all,half-half-all,19,1,4247,NA
A24DZU2LIWZQCG,English,any advances,lightblue,lavender,yellow,Player A will be disappointed,none-half-half,half-half-none,18,3,2925,NA
A24DZU2LIWZQCG,English,any advances,purple,tan,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,2,12210,yes
A24DZU2LIWZQCG,English,any advances,wheat,seafoam,lavender,Player C messed up,all-all-none,all-all-none,-3,6,20157,yes
A24DZU2LIWZQCG,English,any advances,seafoam,darkorange,purple,Player B will advance to the next round,all-few-none,all-few-none,-2,7,12414,yes
AL56RWY5OMFCX,chinese,any advances,yellow,grey,tan,All the players will advance,none-half-half,none-half-half,24,1,3779,NA
AL56RWY5OMFCX,chinese,any advances,midnight,purple,yellow,None of the players will advance,none-half-all,half-none-all,25,1,3625,NA
AL56RWY5OMFCX,chinese,any advances,tan,lightblue,lavender,No player hit some of his shots,none-none-none,none-none-none,26,6,12663,NA
AL56RWY5OMFCX,chinese,any advances,wheat,midnight,seafoam,Player B made shots,none-half-all,none-half-all,27,5,6944,NA
AL56RWY5OMFCX,chinese,any advances,lightblue,tan,midnight,Most of the players will advance,none-none-half,none-none-half,20,1,4105,NA
AL56RWY5OMFCX,chinese,any advances,grey,brown,darkorange,At least one player will advance,half-half-all,half-all-half,21,7,6485,NA
AL56RWY5OMFCX,chinese,any advances,tan,brown,lightorange,Exactly one player hit none of his shots,none-all-all,none-all-all,22,1,7362,NA
AL56RWY5OMFCX,chinese,any advances,tan,seafoam,darkorange,Every player hit none of his shots,half-all-all,all-all-half,23,1,11371,NA
AL56RWY5OMFCX,chinese,any advances,lightorange,midnight,lightblue,One player will advance,none-none-none,none-none-none,28,1,2928,NA
AL56RWY5OMFCX,chinese,any advances,pink,brown,lightblue,No player hit none of his shots,none-none-none,none-none-none,1,7,5636,NA
AL56RWY5OMFCX,chinese,any advances,lightblue,midnight,lavender,Player C will be disappointed,none-half-all,all-half-none,0,7,4519,NA
AL56RWY5OMFCX,chinese,any advances,tan,lightorange,seafoam,Every player hit some of his shots,none-none-half,none-half-none,3,1,7091,NA
AL56RWY5OMFCX,chinese,any advances,lightblue,yellow,tan,Player A will be pleased,none-half-half,none-half-half,2,1,5687,NA
AL56RWY5OMFCX,chinese,any advances,purple,lightorange,royalblue,Player A will be disappointed,none-none-half,none-none-half,5,7,4274,NA
AL56RWY5OMFCX,chinese,any advances,yellow,lightorange,lightblue,No player hit all of his shots,none-none-half,none-none-half,4,1,3626,NA
AL56RWY5OMFCX,chinese,any advances,pink,darkorange,grey,Player B will advance,half-half-all,all-half-half,7,2,13220,NA
AL56RWY5OMFCX,chinese,any advances,seafoam,lightorange,yellow,Three players will advance,none-all-all,all-none-all,6,1,5289,NA
AL56RWY5OMFCX,chinese,any advances,royalblue,wheat,lavender,Exactly one player hit all of his shots,half-half-half,half-half-half,9,1,6097,NA
AL56RWY5OMFCX,chinese,any advances,pink,brown,grey,Player A will advance,none-all-all,none-all-all,8,1,4533,NA
AL56RWY5OMFCX,chinese,any advances,brown,royalblue,yellow,Player B will be disappointed,none-none-all,none-none-all,11,7,3486,NA
AL56RWY5OMFCX,chinese,any advances,yellow,purple,wheat,Player C made shots,none-none-none,none-none-none,10,1,7252,NA
AL56RWY5OMFCX,chinese,any advances,midnight,yellow,lightblue,Player A made shots,none-half-all,all-half-none,13,7,7573,NA
AL56RWY5OMFCX,chinese,any advances,brown,darkorange,lightorange,Exactly one player hit some of his shots,none-all-all,all-all-none,12,2,4830,NA
AL56RWY5OMFCX,chinese,any advances,yellow,tan,pink,Player C will advance,none-half-half,half-half-none,15,1,4760,NA
AL56RWY5OMFCX,chinese,any advances,lightorange,wheat,tan,Two players will advance,half-all-all,half-all-all,14,7,4013,NA
AL56RWY5OMFCX,chinese,any advances,wheat,yellow,lightorange,Player B will be pleased,none-none-none,none-none-none,17,1,3934,NA
AL56RWY5OMFCX,chinese,any advances,tan,wheat,brown,All of the players will advance,none-half-half,none-half-half,16,1,3686,NA
AL56RWY5OMFCX,chinese,any advances,yellow,purple,grey,Player C will be pleased,none-none-all,none-none-all,19,7,4661,NA
AL56RWY5OMFCX,chinese,any advances,lavender,royalblue,seafoam,Every player hit all of his shots,half-half-half,half-half-half,18,1,7381,NA
AL56RWY5OMFCX,chinese,any advances,royalblue,brown,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8167,yes
AL56RWY5OMFCX,chinese,any advances,lavender,wheat,darkorange,Player C messed up,all-all-none,all-all-none,-3,7,66369,no
AL56RWY5OMFCX,chinese,any advances,lightorange,lavender,midnight,Player B will advance to the next round,all-few-none,all-few-none,-2,7,33698,no
A37ECOJBARCWZP,English,any advances,midnight,tan,grey,Every player hit all of his shots,all-all-all,all-all-all,24,7,2638,NA
A37ECOJBARCWZP,English,any advances,midnight,brown,lightblue,Most of the players will advance,all-all-all,all-all-all,25,1,1983,NA
A37ECOJBARCWZP,English,any advances,pink,brown,lightblue,No player hit some of his shots,none-half-all,none-all-half,26,1,3025,NA
A37ECOJBARCWZP,English,any advances,pink,yellow,purple,None of the players will advance,none-half-all,half-none-all,27,1,1272,NA
A37ECOJBARCWZP,English,any advances,tan,royalblue,yellow,Three players will advance,none-none-all,none-none-all,20,1,3194,NA
A37ECOJBARCWZP,English,any advances,lightblue,darkorange,midnight,Every player hit some of his shots,none-half-all,all-none-half,21,1,1457,NA
A37ECOJBARCWZP,English,any advances,grey,lightorange,lightblue,Player C will advance,none-half-half,half-half-none,22,1,1333,NA
A37ECOJBARCWZP,English,any advances,royalblue,yellow,lightblue,Player C will be pleased,none-none-all,none-all-none,23,1,2213,NA
A37ECOJBARCWZP,English,any advances,yellow,seafoam,grey,All of the players will advance,none-half-all,all-none-half,28,1,1252,NA
A37ECOJBARCWZP,English,any advances,purple,seafoam,darkorange,Player C will be disappointed,half-half-half,half-half-half,1,1,3352,NA
A37ECOJBARCWZP,English,any advances,grey,wheat,pink,Two players will advance,none-none-half,half-none-none,0,1,2827,NA
A37ECOJBARCWZP,English,any advances,yellow,purple,grey,Player B will be pleased,none-none-half,none-none-half,3,1,2760,NA
A37ECOJBARCWZP,English,any advances,brown,pink,yellow,No player hit all of his shots,all-all-all,all-all-all,2,1,2496,NA
A37ECOJBARCWZP,English,any advances,lightorange,darkorange,wheat,Exactly one player hit none of his shots,half-half-half,half-half-half,5,1,3415,NA
A37ECOJBARCWZP,English,any advances,purple,lightorange,royalblue,All the players will advance,none-none-half,none-none-half,4,1,1818,NA
A37ECOJBARCWZP,English,any advances,brown,lavender,midnight,Player A will advance,half-half-all,half-all-half,7,7,2412,NA
A37ECOJBARCWZP,English,any advances,grey,wheat,midnight,Player B will advance,half-all-all,all-half-all,6,7,1838,NA
A37ECOJBARCWZP,English,any advances,tan,midnight,pink,Player B made shots,none-none-none,none-none-none,9,1,1871,NA
A37ECOJBARCWZP,English,any advances,purple,pink,yellow,Player A will be pleased,half-all-all,all-half-all,8,7,2036,NA
A37ECOJBARCWZP,English,any advances,yellow,lavender,seafoam,Every player hit none of his shots,none-none-all,all-none-none,11,1,2470,NA
A37ECOJBARCWZP,English,any advances,midnight,seafoam,tan,At least one player will advance,half-half-half,half-half-half,10,7,2423,NA
A37ECOJBARCWZP,English,any advances,lightblue,lightorange,grey,Exactly one player hit some of his shots,half-half-half,half-half-half,13,1,4671,NA
A37ECOJBARCWZP,English,any advances,lavender,wheat,midnight,Player B will be disappointed,none-none-half,none-none-half,12,7,1950,NA
A37ECOJBARCWZP,English,any advances,royalblue,lavender,grey,No player hit none of his shots,none-none-all,none-none-all,15,1,2245,NA
A37ECOJBARCWZP,English,any advances,wheat,grey,lightblue,Player A made shots,none-all-all,none-all-all,14,1,2066,NA
A37ECOJBARCWZP,English,any advances,purple,wheat,lightblue,One player will advance,half-half-half,half-half-half,17,1,1800,NA
A37ECOJBARCWZP,English,any advances,lightblue,royalblue,tan,Player A will be disappointed,half-all-all,all-all-half,16,1,2397,NA
A37ECOJBARCWZP,English,any advances,tan,midnight,pink,Exactly one player hit all of his shots,none-none-half,none-none-half,19,1,2152,NA
A37ECOJBARCWZP,English,any advances,lightblue,lightorange,lavender,Player C made shots,none-half-all,all-none-half,18,7,1855,NA
A37ECOJBARCWZP,English,any advances,lightorange,royalblue,tan,Player A was the star player of the round,most-none-all,most-none-all,-1,1,6698,yes
A37ECOJBARCWZP,English,any advances,tan,pink,midnight,Player C messed up,all-all-none,all-all-none,-3,7,7026,yes
A37ECOJBARCWZP,English,any advances,lightblue,royalblue,lightorange,Player B will advance to the next round,all-few-none,all-few-none,-2,7,6670,yes
A1036BH0RBAF1O,English,any advances,midnight,pink,tan,Player C will be pleased,half-half-all,half-all-half,24,5,2694,NA
